Question_number,Question
4.11,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

By prob. (4.5), the radius of gyration of a hollow sphere of external radius \( a \) and internal radius \( b \) is given by

\begin{equation}
    k = \sqrt{\frac{2}{5} \frac{a^5 - b^5}{a^3 - b^3}}
\end{equation}

The derivation of (1) is based on the assumed value of the moment of inertia for a solid sphere about its diameter \( I = \frac{2}{5} MR^2 \). Squaring (1) and multiplying by \( M \), the mass of the hollow cylinder, we have

\begin{equation}
    I = Mk^2 = \frac{2}{5} M \frac{a^5 - b^5}{a^3 - b^3}
\end{equation}

Let \( a = b + \Delta_1 \) \quad (3)

where \( \Delta_1 \) is a small quantity. Then (2) becomes

\begin{align*}
    I &= \frac{2}{5} M \frac{[(b + \Delta_1)^5 - b^5]}{[(b + \Delta_1)^3 - b^3]} \\
      &= \frac{2}{5} M \frac{[b^5 + 5b^4\Delta_1 + \cdots - b^5]}{[b^3 + 3b^2\Delta_1 + \cdots - b^3]}
\end{align*}

where we have neglected higher order terms in \( \Delta_1 \). Thus,

\begin{align*}
    I &= \frac{2}{5} M \frac{5b^4\Delta_1}{3b^2\Delta_1} \\
      &= \frac{2}{3} Mb^2 \\
      &= \frac{2}{3} MR^2
\end{align*}

where \( b = a = R \) is the radius of the hollow sphere.

\end{document}
```"
4.12,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Energy Conservation in Rolling Motion}

Consider an object rolling down a height \( h \). Initially, the potential energy is \( mgh \) and the kinetic energy is zero. At the bottom, the potential energy is assumed to be zero. The kinetic energy \( K \) consists of translational energy and rotational energy:

\[
K = \frac{1}{2} mv^2 + \frac{1}{2} I \omega^2
\]

For a rolling object, the moment of inertia \( I \) can be expressed as \( \frac{1}{2} m R^2 \) for a solid sphere, where \( R \) is the radius of the sphere. The angular velocity \( \omega \) is related to the linear velocity \( v \) by \( \omega = \frac{v}{R} \). Substituting these into the equation for kinetic energy, we have:

\[
K = \frac{1}{2} mv^2 + \frac{1}{2} \left(\frac{1}{2} m R^2\right) \left(\frac{v}{R}\right)^2
\]

Simplifying the rotational energy term:

\[
K = \frac{1}{2} mv^2 + \frac{1}{4} mv^2 = \frac{3}{4} mv^2
\]

According to the conservation of energy, the gain in kinetic energy is equal to the loss of potential energy:

\[
\frac{3}{4} mv^2 = mgh
\]

Solving for \( v \), we get:

\[
v = \sqrt{\frac{4gh}{3}}
\]

\end{document}
```"
4.13,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Physics Problem: Angular Momentum and Kinetic Energy}

\subsection*{(a) Angular Momentum}

The initial angular momentum \( L_1 \) is given by:
\[
L_1 = I_1 \omega_1 = \frac{2}{5} M R_1^2 \frac{2\pi}{T_1}
\]

The final angular momentum \( L_2 \) is given by:
\[
L_2 = I_2 \omega_2 = \frac{2}{5} M R_2^2 \frac{2\pi}{T_2}
\]

The ratio of the initial to final angular momentum is:
\[
\frac{L_1}{L_2} = \frac{R_1^2}{R_2^2} \frac{T_2}{T_1} = \left(\frac{6 \times 10^8}{10^4}\right)^2 \left(\frac{0.1}{30 \times 86,400}\right) = 138.9
\]

\subsection*{(b) Kinetic Energy}

The initial kinetic energy (rotational) \( K_1 \) is:
\[
K_1 = \frac{1}{2} I_1 \omega_1^2 = \frac{1}{2} \times \frac{2}{5} M R_1^2 \left(\frac{2\pi}{T_1}\right)^2
\]

The final kinetic energy \( K_2 \) is:
\[
K_2 = \frac{1}{2} I_2 \omega_2^2 = \frac{1}{2} \times \frac{2}{5} M R_2^2 \left(\frac{2\pi}{T_2}\right)^2
\]

The ratio of the initial to final kinetic energy is:
\[
\frac{K_1}{K_2} = \left(\frac{R_1}{R_2} \frac{T_2}{T_1}\right)^2 = \left(\frac{6 \times 10^8}{10^4} \times \frac{0.1}{30 \times 86,400}\right)^2 = 5.36 \times 10^{-6}
\]

\end{document}
```"
4.14,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{graphicx}

\begin{document}

\section*{Physics Problem and Solution}

\subsection*{(a)}

Let \( M \) be the mass of the sphere, \( R \) its radius, \( \theta \) the angle of incline. Let \( F \) and \( N \) be the friction and normal reaction at \( A \), the point of contact, as shown in Fig. 4.23. Denoting the acceleration \(\frac{d^2x}{dt^2}\) by \(\ddot{x}\), the equations of motion are:

\begin{align}
    M\ddot{x} &= Mg\sin\theta - F \tag{1} \\
    Mg\cos\theta - N &= 0 \tag{2} \\
    \text{Torque } I\alpha &= FR \tag{3}
\end{align}

or

\[
\frac{2}{5}MR^2 \frac{a}{R} = FR \quad \Rightarrow \quad F = \frac{2}{5}M\ddot{x} \tag{4}
\]

Using (4) in (1):

\[
a = \ddot{x} = \frac{5}{7}g \sin\theta \tag{5}
\]

Thus, the center of the sphere moves with a constant acceleration. The assumption made in the derivation is that we have pure rolling without sliding.

\subsection*{(b)}

\[
v = \sqrt{2as} = \sqrt{2 \times \frac{5}{7} \times 9.8 \times \sin 30^\circ \times 3} = 4.58 \, \text{m/s}
\]

\subsection*{(c)}

\[
L = I\omega = \frac{2}{5} MR^2 \frac{v}{R} = \frac{2}{5} MvR = \frac{2}{5} \times 0.1 \times 4.58 \times 0.25 = 0.0458 \, \text{kg m}^2/\text{T}
\]

\subsection*{(d)}

Using (5) in (1):

\[
F = \frac{2}{7} Mg \sin\theta \tag{4.9}
\]

\[
\therefore \frac{F}{N} = \frac{2}{7} \tan\theta \tag{4.10}
\]

For no slipping, \( F/N \) must be less than \( \mu \), the coefficient of friction between the surfaces in contact. Therefore, the condition for pure rolling is that \( \mu \) must exceed \(\frac{2}{7}\tan\theta\).

\[
\mu = \frac{2}{7} \tan\theta \tag{4.11}
\]

\[
\therefore \tan\theta = \frac{7\mu}{2} = \frac{7}{2 \times 0.26} = 0.91 \tag{4.12}
\]

or

\[
\theta = 42.3^\circ \tag{4.13}
\]

\end{document}
```"
4.15,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Physics Problem: Cylinder on an Incline}

\subsection*{(a) Equation of Motion for Sliding}

The equation of motion for a cylinder sliding down an incline is given by:

\begin{equation}
    ma_s = mg \sin \theta - \mu mg \cos \theta
\end{equation}

which simplifies to:

\begin{equation}
    a_s = g (\sin \theta - \mu \cos \theta)
\end{equation}

When the cylinder rolls down without slipping, the linear acceleration is given by:

\begin{equation}
    a_R = R \alpha = \frac{R \tau}{I_{\text{CM}}} = \frac{R (\mu mg \cos \theta)}{\frac{1}{2} m R^2} = 2 \mu g \cos \theta
\end{equation}

The least coefficient of friction for the cylinder to roll down without slipping is obtained by setting \( a_R = a_s \):

\begin{align*}
    2 \mu g \cos \theta &= g (\sin \theta - \mu \cos \theta) \\
    \Rightarrow \mu &= \frac{1}{3} \tan \theta
\end{align*}

\subsection*{(b) Equation of Motion for the Loop}

Equation (2) remains the same for sliding. For rolling, the equation is:

\begin{equation}
    a_R = \frac{R \tau}{I_{\text{CM}}} = \frac{R (\mu mg \cos \theta)}{m R^2} = \mu g \cos \theta
\end{equation}

Setting \( a_R = a_s \) gives:

\begin{align}
    \mu g \cos \theta &= g (\sin \theta - \mu \cos \theta) \tag{4.14} \\
    \Rightarrow \mu &= \frac{1}{2} \tan \theta \tag{4.15}
\end{align}

\end{document}
```"
4.16,"To convert the given physics text into properly formatted LaTeX, we need to ensure that the equations are clearly presented and the text is structured for readability. Here's the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

Since the thread is being drawn at constant velocity $v_0$, the angular momentum of the mass may be assumed to be constant. Further, the particle velocities $v$ and $r$ are perpendicular. The angular momentum $J$ is given by:

\begin{equation}
    J = mvr = \text{constant} \quad \therefore \quad v \propto \frac{1}{r}
\end{equation}

Now, the tension $T$ arises from the centripetal force:

\begin{equation}
    T = \frac{mv^2}{r} \quad \therefore \quad T \propto \frac{1}{r^2} \quad \text{or} \quad T \propto \frac{1}{r^3}
\end{equation}

\end{document}
```

This LaTeX code includes the necessary equations and logical steps, formatted for clarity and readability. The use of `\propto` indicates proportionality, and `\therefore` is used to denote logical conclusions."
4.17,"To convert the given physics text into properly formatted LaTeX, we will write the equations with appropriate alignment and numbering. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Solution}

(a) Conservation of angular momentum gives:
\begin{equation}
    I_1 \omega_1 = I_2 \omega_2
    \label{eq:angular_momentum}
\end{equation}

Substituting the given values:
\begin{equation}
    I_1 (4\pi) = \frac{80}{100} I_1 \omega_2
    \label{eq:substitution}
\end{equation}

Solving for \(\omega_2\):
\begin{equation}
    \therefore \omega_2 = 5\pi
    \label{eq:solution}
\end{equation}

\end{document}
```

This LaTeX code includes the equations with proper alignment and numbering, using the `amsmath` package for enhanced mathematical formatting. Each equation is labeled for reference, and the solution is clearly presented."
4.18,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem (b)}

Given the change in kinetic energy:

\[
\Delta_1 K = \frac{K_2 - K_1}{K_1} = \frac{K_2}{K_1} - 1
\]

Substituting the rotational kinetic energy terms:

\[
\frac{1}{2} I_2 \omega_2^2 \text{ and } \frac{1}{2} I_1 \omega_1^2
\]

We have:

\[
\frac{1}{2} I_2 \omega_2^2 \frac{1}{2} I_1 \omega_1^2 - 1 = (0.8) \left(\frac{5\pi}{4\pi}\right)^2 - 1 = \frac{1}{4}
\]

At the bottom of the incline, the translational energy is:

\[
\frac{1}{2} M v_0^2
\]

while the rotational energy is:

\[
\frac{1}{2} I \omega^2 = \frac{1}{2} \times \frac{2}{5} M R^2 \frac{v_0^2}{R^2} = \frac{1}{5} M v_0^2
\]

Total initial kinetic energy is:

\[
\frac{1}{2} M v_0^2 + \frac{1}{5} M v_0^2 = \frac{7}{10} M v_0^2
\]

Let the sphere reach a distance \( s \) up the incline or a height \( h \) above the bottom of the incline. Taking potential energy at the bottom of the incline as zero, the potential energy at the highest point reached is:

\[
Mgh
\]

Since the entire kinetic energy is converted into potential energy, conservation of energy gives:

\[
\frac{7}{10} M v_0^2 = Mgh
\]

But \( h = s \sin \theta \), so that:

\[
s = \frac{7}{10} \frac{v_0^2}{g \sin \theta}
\]

\end{document}
```

This LaTeX code will render the physics problem and solution with proper formatting, including equations and logical flow."
4.19,"Certainly! Below is the properly formatted LaTeX code for the given physics text:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

The equation of motion is given by
\begin{equation}
    Ma = mg - T \tag{1}
\end{equation}

The resultant torque $\tau$ on the wheel is $TR$, and the moment of inertia is $\frac{1}{2}MR^2$. Therefore, we have
\begin{equation}
    \tau = I\alpha \quad \Rightarrow \quad TR = \frac{1}{2}MR^2 \cdot \frac{a}{R}
\end{equation}
which simplifies to
\begin{equation}
    T = \frac{1}{2}Ma \tag{2}
\end{equation}

Solving equations (1) and (2), we find:
\begin{align}
    a &= \frac{2mg}{M + 2m} \\
    T &= \frac{Mmg}{M + 2m}
\end{align}

\end{document}
```

This code will render the equations and their solutions in a clear and structured manner, using the `amsmath` package for better alignment and formatting."
4.20,"To properly format the given physics equations in LaTeX, we need to ensure that each equation is clearly presented and aligned where necessary. Here's the LaTeX code for the provided text:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

The equation of motion is given by:
\begin{equation}
    Ma = Mg - T \tag{1}
\end{equation}

The torque is expressed as:
\begin{equation}
    \tau = TR = I\alpha = \frac{1}{2}MR^2 \frac{a}{R} \tag{2}
\end{equation}

From equation (2), we can deduce:
\begin{equation}
    T = \frac{1}{2}Ma \tag{3}
\end{equation}

By solving equations (1) and (3), we find:
\begin{align}
    a &= \frac{2}{3}g \\
    T &= \frac{Mg}{3}
\end{align}

\end{document}
```

This code includes the necessary LaTeX commands to format the equations, ensuring they are numbered and aligned correctly. The `amsmath` package is used to enhance the mathematical formatting capabilities."
4.21,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem Solution}

\subsection*{(a)}

Obviously, $m_1$ moves down and $m_2$ moves up with the same acceleration $a$ if the string is taut. Let the tension in the string be $T_1$ and $T_2$ (see Fig. 4.5). The equations of motion are:

\begin{align}
    m_1 a &= m_1 g - T_1 \tag{1} \\
    m_2 a &= T_2 - m_2 g \tag{2}
\end{align}

Taking moments about the axis of rotation $O$:

\begin{equation}
    T_1 R - T_2 R = I \alpha = \frac{MR^2}{2} \alpha \tag{3}
\end{equation}

where $\alpha$ is the angular acceleration of the pulley and $I$ is the moment of inertia of the pulley about the axis through $O$. But $\alpha = \frac{a}{R}$, therefore:

\begin{equation}
    T_1 - T_2 = \frac{Ma}{2} \tag{4}
\end{equation}

Adding equations (1) and (2):

\begin{equation}
    (m_1 + m_2) a = T_2 - T_1 + (m_1 - m_2) g \tag{5}
\end{equation}

Using equation (4) in (5) and solving for $a$, we find:

\begin{equation}
    a = \frac{(m_1 - m_2) g}{m_1 + m_2 + \frac{1}{2}M} \tag{6}
\end{equation}

\subsection*{(b)}

\begin{equation}
    \alpha = \frac{a}{R} = \frac{(m_1 - m_2) g}{(m_1 + m_2 + \frac{1}{2}M) R}
\end{equation}

\subsection*{(c)}

Using equation (5) in (1) and (2), the values of $T_1$ and $T_2$ can be obtained, from which the ratio $\frac{T_1}{T_2}$ can be found:

\begin{equation}
    \frac{T_1}{T_2} = \frac{m_1 (4m_2 + M)}{m_2 (4m_1 + M)}
\end{equation}

\end{document}
```"
4.22,"```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Physics Problem: Conservation of Angular Momentum and Work Done}

\subsection*{(a) Conservation of Angular Momentum}

Conservation of angular momentum gives:
\[
I_1 \omega_1 + I_2 \omega_2 = I \omega = (I_1 + I_2) \omega
\]

The two moments of inertia \(I_1\) and \(I_2\) are additive because of the common axis of rotation. Therefore:
\[
\omega = \frac{I_1 \omega_1 + I_2 \omega_2}{I_1 + I_2}
\]

\subsection*{(b) Work Done and Loss of Energy}

The work done is equal to the loss of energy:
\[
W = \frac{1}{2}(I_1 + I_2)\omega^2 - \left(\frac{1}{2}I_1 \omega_1^2 + \frac{1}{2}I_2 \omega_2^2\right)
\]

Substituting for \(\omega\), we have:
\[
W = \frac{1}{2}(I_1 + I_2)\left(\frac{I_1 \omega_1 + I_2 \omega_2}{I_1 + I_2}\right)^2 - \frac{1}{2}I_1 \omega_1^2 - \frac{1}{2}I_2 \omega_2^2
\]

Simplifying, the work done is:
\[
W = -\frac{1}{2} \frac{I_1 I_2 (\omega_1 - \omega_2)^2}{I_1 + I_2}
\]

\end{document}
```"
4.23,"To properly format the given physics text into LaTeX, we need to set up the equation or description in a clear and structured manner. Here's how you can format the text:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{graphicx}

\begin{document}

\section*{Potential Energy of a Falling Rod}

(a) Measure the potential energy from the bottom of the rod in the upright position. The height through which it falls is the distance of the center of mass from the ground, i.e., \(\frac{1}{2}L\).

\begin{figure}[h]
    \centering
    \includegraphics[width=0.5\textwidth]{rod_figure.png} % Replace with actual figure file
    \caption{Diagram showing the rod in the upright position.}
    \label{fig:rod}
\end{figure}

\end{document}
```

### Explanation:
- The document is set up using the `article` class, which is suitable for short documents like problem sets.
- The `amsmath` package is included for better handling of mathematical expressions.
- The `graphicx` package is used to include figures, assuming you have a figure file named `rod_figure.png`.
- The potential energy description is placed in a section for clarity.
- The mathematical expression \(\frac{1}{2}L\) is formatted using LaTeX math mode.
- A placeholder for a figure is included with a caption and label for referencing. You should replace `rod_figure.png` with the actual file name of your figure."
