Question_number,Questions
12.11,"To format the given physics problem into LaTeX, we need to clearly define the problem and use appropriate mathematical notation. Here's how you can write it:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Determine the equal length of an iron wire and a constantan wire, each with a diameter of 1 mm, that must be joined in parallel to achieve an equivalent resistance of \(2 \, \Omega\). The resistivity of iron is \(10 \, \mu\Omega \cdot \text{cm}\) and the resistivity of constantan is \(49 \, \mu\Omega \cdot \text{cm}\).

\section*{Solution}

Given:
\begin{itemize}
    \item Diameter of each wire, \(d = 1 \, \text{mm} = 0.1 \, \text{cm}\)
    \item Resistivity of iron, \(\rho_{\text{iron}} = 10 \, \mu\Omega \cdot \text{cm}\)
    \item Resistivity of constantan, \(\rho_{\text{constantan}} = 49 \, \mu\Omega \cdot \text{cm}\)
    \item Equivalent resistance, \(R_{\text{eq}} = 2 \, \Omega\)
\end{itemize}

The resistance \(R\) of a wire is given by:
\[
R = \frac{\rho \cdot L}{A}
\]
where \(L\) is the length of the wire and \(A\) is the cross-sectional area. The cross-sectional area \(A\) of the wire is:
\[
A = \pi \left(\frac{d}{2}\right)^2 = \pi \left(\frac{0.1}{2}\right)^2 = \frac{\pi}{400} \, \text{cm}^2
\]

For wires in parallel, the equivalent resistance is given by:
\[
\frac{1}{R_{\text{eq}}} = \frac{1}{R_{\text{iron}}} + \frac{1}{R_{\text{constantan}}}
\]

Substitute the resistance formula for each wire:
\[
\frac{1}{R_{\text{eq}}} = \frac{A}{\rho_{\text{iron}} \cdot L} + \frac{A}{\rho_{\text{constantan}} \cdot L}
\]

Substitute the given values:
\[
\frac{1}{2} = \frac{\frac{\pi}{400}}{10 \cdot L} + \frac{\frac{\pi}{400}}{49 \cdot L}
\]

Simplify and solve for \(L\):
\[
\frac{1}{2} = \frac{\pi}{400L} \left(\frac{1}{10} + \frac{1}{49}\right)
\]

\[
\frac{1}{2} = \frac{\pi}{400L} \left(\frac{49 + 10}{490}\right)
\]

\[
\frac{1}{2} = \frac{\pi \times 59}{400 \times 490 \times L}
\]

\[
L = \frac{\pi \times 59}{400 \times 490 \times \frac{1}{2}}
\]

\[
L = \frac{59 \times \pi}{98000}
\]

Thus, the required length \(L\) of each wire is:
\[
L \approx \frac{59 \times 3.1416}{98000} \approx 0.00189 \, \text{cm}
\]

Therefore, the length of each wire must be approximately \(0.00189 \, \text{cm}\).

\end{document}
```

This LaTeX code will format the problem and solution properly, using mathematical notation to express the equations and calculations clearly. Adjustments can be made based on specific formatting preferences or additional details."
12.12,"To convert the given physics text into properly formatted LaTeX, we need to clearly present the problem statement and the solution steps. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\section*{Problem}

A coil of wire has a resistance of \SI{20}{\ohm} at \SI{25}{\degreeCelsius} and \SI{25.7}{\ohm} at \SI{100}{\degreeCelsius}. Calculate the temperature coefficient. [University of London]

\section*{Solution}

The temperature coefficient of resistance, \(\alpha\), can be calculated using the formula:

\[
\alpha = \frac{R_2 - R_1}{R_1 \times (T_2 - T_1)}
\]

where:
\begin{align*}
R_1 &= \SI{20}{\ohm} \quad \text{(resistance at } T_1 = \SI{25}{\degreeCelsius}\text{)} \\
R_2 &= \SI{25.7}{\ohm} \quad \text{(resistance at } T_2 = \SI{100}{\degreeCelsius}\text{)} \\
T_1 &= \SI{25}{\degreeCelsius} \\
T_2 &= \SI{100}{\degreeCelsius}
\end{align*}

Substituting the given values into the formula:

\[
\alpha = \frac{\SI{25.7}{\ohm} - \SI{20}{\ohm}}{\SI{20}{\ohm} \times (\SI{100}{\degreeCelsius} - \SI{25}{\degreeCelsius})}
\]

\[
\alpha = \frac{\SI{5.7}{\ohm}}{\SI{20}{\ohm} \times \SI{75}{\degreeCelsius}}
\]

\[
\alpha = \frac{\SI{5.7}{\ohm}}{\SI{1500}{\ohm \degreeCelsius}}
\]

\[
\alpha = \SI{0.0038}{\per\degreeCelsius}
\]

Thus, the temperature coefficient of resistance is \(\alpha = \SI{0.0038}{\per\degreeCelsius}\).

\end{document}
```

This LaTeX code will produce a well-formatted document with the problem statement and the solution, including all necessary calculations and units."
12.13,"To solve this problem, we need to calculate the effective resistance between points A and C, and then determine the total power dissipated when a battery is connected across these points. Here is the solution formatted in LaTeX:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\section*{Problem Statement}

A wire of resistance \(0.1 \, \Omega/\text{cm}\) is bent to form a square \(ABCD\) with side \(10 \, \text{cm}\). A similar wire is connected between the corners \(B\) and \(D\) to form the diagonal \(BD\). Find the effective resistance of this combination between \(A\) and \(C\). A battery of negligible internal resistance is connected across \(A\) and \(C\). Calculate the total power dissipated.

\section*{Solution}

First, calculate the resistance of each side of the square. Since each side is \(10 \, \text{cm}\) and the resistance per cm is \(0.1 \, \Omega/\text{cm}\), the resistance of each side is:
\[
R_{\text{side}} = 10 \, \text{cm} \times 0.1 \, \Omega/\text{cm} = 1 \, \Omega
\]

The diagonal \(BD\) is formed by a similar wire of length:
\[
BD = \sqrt{10^2 + 10^2} = \sqrt{200} = 10\sqrt{2} \, \text{cm}
\]

The resistance of the diagonal \(BD\) is:
\[
R_{\text{BD}} = 10\sqrt{2} \, \text{cm} \times 0.1 \, \Omega/\text{cm} = \sqrt{2} \, \Omega
\]

Now, consider the circuit formed by these resistances. The resistances \(AB\), \(BC\), \(CD\), and \(DA\) are each \(1 \, \Omega\). The diagonal \(BD\) is \(\sqrt{2} \, \Omega\).

The resistances between \(A\) and \(C\) are:
- \(R_{AC1} = R_{AB} + R_{BC} = 1 \, \Omega + 1 \, \Omega = 2 \, \Omega\)
- \(R_{AC2} = R_{AD} + R_{DC} = 1 \, \Omega + 1 \, \Omega = 2 \, \Omega\)

These two paths are in parallel with the diagonal \(BD\), so the effective resistance \(R_{\text{eff}}\) between \(A\) and \(C\) is given by:
\[
\frac{1}{R_{\text{eff}}} = \frac{1}{R_{AC1}} + \frac{1}{R_{AC2}} + \frac{1}{R_{\text{BD}}}
\]
\[
\frac{1}{R_{\text{eff}}} = \frac{1}{2} + \frac{1}{2} + \frac{1}{\sqrt{2}}
\]
\[
\frac{1}{R_{\text{eff}}} = 1 + \frac{1}{\sqrt{2}}
\]
\[
R_{\text{eff}} = \frac{\sqrt{2}}{\sqrt{2} + 1} \, \Omega
\]

Now, calculate the total power dissipated when a battery is connected across \(A\) and \(C\). Let the voltage of the battery be \(V\).

The power dissipated \(P\) is given by:
\[
P = \frac{V^2}{R_{\text{eff}}}
\]

Substitute the value of \(R_{\text{eff}}\):
\[
P = \frac{V^2 (\sqrt{2} + 1)}{\sqrt{2}} \, \text{W}
\]

This completes the solution to the problem.

\end{document}
```

This LaTeX code provides a clear and structured solution to the problem, including all necessary calculations and formulas."
12.14,"To convert the given text into properly formatted LaTeX, we need to structure the problem statement clearly and use appropriate LaTeX commands for mathematical symbols and units. Here's the formatted LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\section*{Problem}

A \SI{60}{\watt} - \SI{100}{\volt} tungsten lamp has a resistance of \SI{20}{\ohm} at air temperature (\SI{0}{\degreeCelsius}). What is the rise in temperature of the filament under normal working conditions? The temperature coefficient of resistance of tungsten is \SI{0.0052}{\per\degreeCelsius}. \textit{[University of London]}

\section*{Solution}

To find the rise in temperature of the filament, we use the formula for the resistance of a material as a function of temperature:

\begin{equation}
    R = R_0 (1 + \alpha \Delta T)
\end{equation}

where:
\begin{align*}
    R & = \text{resistance at the working temperature} \\
    R_0 & = \text{resistance at \SI{0}{\degreeCelsius}} = \SI{20}{\ohm} \\
    \alpha & = \text{temperature coefficient of resistance} = \SI{0.0052}{\per\degreeCelsius} \\
    \Delta T & = \text{rise in temperature}
\end{align*}

The power \( P \) is given by

\begin{equation}
    P = \frac{V^2}{R}
\end{equation}

where \( P = \SI{60}{\watt} \) and \( V = \SI{100}{\volt} \).

Rearranging for \( R \), we have:

\begin{equation}
    R = \frac{V^2}{P} = \frac{(100)^2}{60} = \SI{166.67}{\ohm}
\end{equation}

Substituting \( R \) and \( R_0 \) into the resistance-temperature equation:

\begin{equation}
    166.67 = 20 (1 + 0.0052 \Delta T)
\end{equation}

Solving for \( \Delta T \):

\begin{align*}
    166.67 &= 20 + 20 \times 0.0052 \Delta T \\
    166.67 - 20 &= 20 \times 0.0052 \Delta T \\
    146.67 &= 0.104 \Delta T \\
    \Delta T &= \frac{146.67}{0.104} \approx \SI{1410.29}{\degreeCelsius}
\end{align*}

Thus, the rise in temperature of the filament under normal working conditions is approximately \SI{1410.29}{\degreeCelsius}.

\end{document}
```

This LaTeX code includes sections for the problem statement and solution, uses the `siunitx` package for consistent unit formatting, and provides a step-by-step solution to the problem."
12.15,"To convert the given physics problem into properly formatted LaTeX, we need to structure the text into equations and descriptions. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{graphicx}

\begin{document}

\title{Physics Problem: Resistance of a Wire Cube}
\author{University of London}
\date{}
\maketitle

\section*{Problem Statement}

A skeleton cube is made of wires soldered together at the corners of the cube, with the resistance of each wire being $10 \, \Omega$. A current of $6 \, \text{A}$ enters at one corner (see Fig. 12.11) and leaves the diagonally opposite corner. Calculate the equivalent resistance of the network and the fall of potential across it.

\section*{Solution}

To solve this problem, we need to find the equivalent resistance $R_{\text{eq}}$ of the network formed by the cube. The cube has 12 edges, each with a resistance of $10 \, \Omega$.

The current enters at one corner and exits at the diagonally opposite corner. Due to symmetry, the problem can be simplified by considering the cube as a network of resistors with symmetrical paths for the current.

The equivalent resistance between two diagonally opposite corners of a cube made of identical resistors can be calculated using the symmetry of the cube. The equivalent resistance $R_{\text{eq}}$ is given by:

\[
R_{\text{eq}} = \frac{5}{6} \times R
\]

where $R = 10 \, \Omega$ is the resistance of each wire.

Thus, the equivalent resistance is:

\[
R_{\text{eq}} = \frac{5}{6} \times 10 \, \Omega = \frac{50}{6} \, \Omega \approx 8.33 \, \Omega
\]

Next, we calculate the potential difference (fall of potential) across the cube using Ohm's Law:

\[
V = I \times R_{\text{eq}}
\]

where $I = 6 \, \text{A}$ is the current.

\[
V = 6 \, \text{A} \times 8.33 \, \Omega = 49.98 \, \text{V}
\]

Therefore, the fall of potential across the cube is approximately $50 \, \text{V}$.

\section*{Conclusion}

The equivalent resistance of the network is approximately $8.33 \, \Omega$, and the fall of potential across it is approximately $50 \, \text{V}$.

\begin{figure}[h]
    \centering
    \includegraphics[width=0.5\textwidth]{cube_diagram.png}
    \caption{Current entering and exiting diagonally opposite corners of the cube.}
    \label{fig:cube}
\end{figure}

\end{document}
```

This LaTeX document includes a title, problem statement, solution with equations, and a conclusion. It also references a figure (Fig. 12.11) which you would need to include as an image file named `cube_diagram.png` in the same directory as the LaTeX file for it to be displayed. Adjust the image path and name as necessary."
12.16,"To convert the given text into properly formatted LaTeX, we need to structure it clearly, including any figures or references. Since the figure is mentioned but not provided, I'll include a placeholder for it. Here's how you can format the text:

```latex
\documentclass{article}
\usepackage{graphicx}

\begin{document}

\title{Physics Problem: Bulbs in Series}
\author{}
\date{}
\maketitle

\section*{Problem Statement}

Two bulbs, \(A_2\) with a power rating of 5 W and \(B_1\) with a power rating of 100 W, are connected in series and joined to the mains (see Fig. \ref{fig:bulbs}). Which bulb will glow brighter? \\
\textit{[Indian Institute of Technology 1979]}

\begin{figure}[h]
    \centering
    % Replace 'example-image' with the actual image file name
    \includegraphics[width=0.5\textwidth]{example-image}
    \caption{Circuit diagram of bulbs connected in series.}
    \label{fig:bulbs}
\end{figure}

\section*{Solution}

When two bulbs are connected in series, the same current flows through both bulbs. The brightness of a bulb is determined by the power it dissipates, which is given by \(P = I^2 R\), where \(I\) is the current and \(R\) is the resistance of the bulb.

Given:
\begin{itemize}
    \item Bulb \(A_2\): 5 W
    \item Bulb \(B_1\): 100 W
\end{itemize}

Assuming both bulbs are rated for the same voltage, the resistance \(R\) of each bulb can be calculated using the formula \(P = \frac{V^2}{R}\), where \(V\) is the voltage rating of the bulb.

The bulb with the higher resistance will dissipate more power when connected in series, as the current is constant. Therefore, the bulb with the lower power rating (5 W) will have a higher resistance and will glow brighter.

Thus, bulb \(A_2\) will glow brighter than bulb \(B_1\).

\end{document}
```

This LaTeX document includes a title, problem statement, a placeholder for the figure, and a brief solution explaining which bulb will glow brighter and why. You can replace `example-image` with the actual image file name for the figure."
12.17,"To convert the given text into properly formatted LaTeX, we need to structure it clearly, especially since it seems to describe a physics problem involving bulbs connected in parallel. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{graphicx}

\begin{document}

\section*{Physics Problem}

Two bulbs, labeled as $A_2$ with a power rating of 5 W and $A_1$ with a power rating of 100 W, are connected in parallel and joined to the mains. Refer to Figure 12.13 for the circuit diagram. Which bulb will glow brighter?

\begin{figure}[h]
    \centering
    \includegraphics[width=0.5\textwidth]{fig12_13.png} % Replace with the actual path to your image file
    \caption{Circuit diagram showing bulbs $A_2$ and $A_1$ connected in parallel.}
    \label{fig:12_13}
\end{figure}

\end{document}
```

### Explanation:

- **Document Class and Packages**: We use the `article` class and include the `graphicx` package to handle images.
- **Section**: The problem is introduced with a section heading.
- **Text**: The problem statement is clearly written, with bulb labels and power ratings formatted using math mode for clarity.
- **Figure**: A placeholder for Figure 12.13 is included, with a caption and label for referencing. You need to replace `fig12_13.png` with the actual path to your image file.

Make sure to compile this LaTeX code with a LaTeX editor that supports images, and ensure the image file is in the same directory or provide the correct path."
12.18,"To convert the given physics text into properly formatted LaTeX, we will structure the problem clearly, using appropriate mathematical symbols and formatting. Here's the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Physics Problem: Potential Drop Across Parallel Resistors}
\author{University of Newcastle}
\date{}
\maketitle

\section*{Problem}

Three resistors of \SI{4}{\ohm}, \SI{6}{\ohm}, and \SI{12}{\ohm} are connected together in parallel. This parallel arrangement is then connected in series with \SI{1}{\ohm} and \SI{2}{\ohm} resistors. If a potential difference of \SI{120}{V} is applied across the end of the circuit, what will be the potential drop across the part of the circuit connected in parallel?

\section*{Solution}

To solve this problem, we first calculate the equivalent resistance of the parallel resistors. The formula for the equivalent resistance \( R_p \) of resistors in parallel is given by:

\[
\frac{1}{R_p} = \frac{1}{R_1} + \frac{1}{R_2} + \frac{1}{R_3}
\]

Substituting the given values:

\[
\frac{1}{R_p} = \frac{1}{4} + \frac{1}{6} + \frac{1}{12}
\]

Calculating the right-hand side:

\[
\frac{1}{R_p} = \frac{3}{12} + \frac{2}{12} + \frac{1}{12} = \frac{6}{12} = \frac{1}{2}
\]

Thus, the equivalent resistance of the parallel resistors is:

\[
R_p = 2 \, \Omega
\]

Next, we calculate the total resistance of the circuit. The total resistance \( R_t \) is the sum of the equivalent parallel resistance and the series resistors:

\[
R_t = R_p + R_4 + R_5 = 2 + 1 + 2 = 5 \, \Omega
\]

The total current \( I \) flowing through the circuit is given by Ohm's Law:

\[
I = \frac{V}{R_t} = \frac{120}{5} = 24 \, \text{A}
\]

The potential drop \( V_p \) across the parallel section is:

\[
V_p = I \times R_p = 24 \times 2 = 48 \, \text{V}
\]

Therefore, the potential drop across the part of the circuit connected in parallel is \SI{48}{V}.

\end{document}
```

This LaTeX code provides a clear and structured solution to the problem, using appropriate mathematical notation and units."
12.19,"To properly format the given physics text into LaTeX, we need to include the necessary mathematical expressions and ensure the text is well-structured. Here is the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{graphicx}

\begin{document}

In the given circuit, as shown in Fig. 12.14, demonstrate that the maximum power delivered to the external resistor $R$ is given by

\begin{equation}
P = \frac{\xi^2}{4r}
\end{equation}

where $r$ is the internal resistance of the battery with electromotive force (emf) $\xi$.

\begin{figure}[h]
    \centering
    \includegraphics[width=0.5\textwidth]{figure12_14.png} % Replace with the actual path to the figure
    \caption{Circuit diagram for the problem.}
    \label{fig:circuit}
\end{figure}

\end{document}
```

### Explanation:

1. **Document Class**: We use the `article` class for a simple document structure.
2. **Packages**: 
   - `amsmath` is used for enhanced mathematical formatting.
   - `graphicx` is used for including images.
3. **Equation**: The equation for maximum power is formatted using the `equation` environment.
4. **Figure**: A placeholder for the figure is included using the `figure` environment. You should replace `figure12_14.png` with the actual path to your image file.
5. **Text**: The problem statement is clearly written with proper spacing and formatting.

This LaTeX code will produce a well-formatted document with the equation and a placeholder for the figure. Make sure to replace the placeholder image path with the actual image file path you have."
12.20,"To convert the given physics problem into properly formatted LaTeX, we will define the problem, equations, and solutions clearly. Here is the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Two heater coils of power $P_1$ and $P_2$ (resistance $R_1$ and $R_2$, respectively) take individually time $t_1$ and $t_2$ to boil a fixed quantity of water. Find the time $t$ in terms of $t_1$ and $t_2$, when they are connected to the mains in (a) series and (b) parallel to boil the same quantity of water.

\section*{Solution}

\subsection*{(a) Series Connection}

When the coils are connected in series, the total resistance $R_s$ is given by:
\[
R_s = R_1 + R_2
\]

The power in series connection $P_s$ is given by:
\[
P_s = \frac{V^2}{R_s} = \frac{V^2}{R_1 + R_2}
\]

The energy required to boil the water is the same in both cases, so:
\[
P_1 t_1 = P_s t
\]

Substituting for $P_1$ and $P_s$, we have:
\[
\frac{V^2}{R_1} t_1 = \frac{V^2}{R_1 + R_2} t
\]

Solving for $t$, we get:
\[
t = t_1 \left( \frac{R_1 + R_2}{R_1} \right)
\]

Similarly, using $P_2 t_2 = P_s t$, we find:
\[
t = t_2 \left( \frac{R_1 + R_2}{R_2} \right)
\]

Thus, the time $t$ in series is:
\[
t = \frac{t_1 R_2 + t_2 R_1}{R_1 + R_2}
\]

\subsection*{(b) Parallel Connection}

When the coils are connected in parallel, the total resistance $R_p$ is given by:
\[
\frac{1}{R_p} = \frac{1}{R_1} + \frac{1}{R_2}
\]

The power in parallel connection $P_p$ is given by:
\[
P_p = \frac{V^2}{R_p}
\]

The energy required to boil the water is the same, so:
\[
P_1 t_1 = P_p t
\]

Substituting for $P_1$ and $P_p$, we have:
\[
\frac{V^2}{R_1} t_1 = \frac{V^2}{R_p} t
\]

Solving for $t$, we get:
\[
t = t_1 \left( \frac{R_p}{R_1} \right)
\]

Similarly, using $P_2 t_2 = P_p t$, we find:
\[
t = t_2 \left( \frac{R_p}{R_2} \right)
\]

Thus, the time $t$ in parallel is:
\[
t = \frac{t_1 t_2}{t_1 + t_2}
\]

\end{document}
```

This LaTeX code provides a structured solution to the problem, with equations formatted using the `amsmath` package for clarity and readability."
12.21,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Physics Problem: Power Expended in Resistances}
\author{University of London}
\date{}
\maketitle

\section*{Problem Statement}

A battery having an electromotive force (emf) of \SI{24}{\volt} and an internal resistance of \SI{2}{\ohm} is connected to two resistances arranged (a) in series and (b) in parallel. If the resistances are \SI{4}{\ohm} and \SI{6}{\ohm}, respectively, calculate the watts expended in each resistance, in each of the two cases.

\section*{Solution}

\subsection*{(a) Series Connection}

In a series connection, the total resistance \( R_{\text{total}} \) is the sum of all resistances:

\[
R_{\text{total}} = R_{\text{internal}} + R_1 + R_2 = 2 + 4 + 6 = \SI{12}{\ohm}
\]

The current \( I \) through the circuit is given by Ohm's law:

\[
I = \frac{V_{\text{emf}}}{R_{\text{total}}} = \frac{24}{12} = \SI{2}{\ampere}
\]

The power expended in each resistance is given by \( P = I^2 R \).

For the \SI{4}{\ohm} resistor:

\[
P_1 = I^2 R_1 = (2)^2 \times 4 = \SI{16}{\watt}
\]

For the \SI{6}{\ohm} resistor:

\[
P_2 = I^2 R_2 = (2)^2 \times 6 = \SI{24}{\watt}
\]

\subsection*{(b) Parallel Connection}

In a parallel connection, the total resistance \( R_{\text{total}} \) is given by:

\[
\frac{1}{R_{\text{total}}} = \frac{1}{R_{\text{internal}}} + \frac{1}{R_1} + \frac{1}{R_2} = \frac{1}{2} + \frac{1}{4} + \frac{1}{6}
\]

Calculating the total resistance:

\[
\frac{1}{R_{\text{total}}} = \frac{6 + 3 + 2}{12} = \frac{11}{12}
\]

Thus,

\[
R_{\text{total}} = \frac{12}{11} \approx \SI{1.09}{\ohm}
\]

The total current \( I \) is:

\[
I = \frac{V_{\text{emf}}}{R_{\text{total}}} = \frac{24}{\frac{12}{11}} = \frac{24 \times 11}{12} = \SI{22}{\ampere}
\]

The voltage across each resistor in parallel is the same as the emf minus the voltage drop across the internal resistance:

\[
V_{\text{across}} = V_{\text{emf}} - I \times R_{\text{internal}} = 24 - 22 \times 2 = \SI{20}{\volt}
\]

The power expended in each resistance is given by \( P = \frac{V^2}{R} \).

For the \SI{4}{\ohm} resistor:

\[
P_1 = \frac{V_{\text{across}}^2}{R_1} = \frac{20^2}{4} = \SI{100}{\watt}
\]

For the \SI{6}{\ohm} resistor:

\[
P_2 = \frac{V_{\text{across}}^2}{R_2} = \frac{20^2}{6} \approx \SI{66.67}{\watt}
\]

\end{document}
```"
12.22,"To convert the given physics problem into properly formatted LaTeX, we need to define the problem clearly with all the given parameters, and then calculate the rate of energy loss using the appropriate formulas. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\title{Power Transmission Problem}
\author{University of Dublin}
\date{}
\maketitle

\section*{Problem Statement}

Power at the rate of \(104 \, \text{kW}\) has to be supplied through \(30 \, \text{km}\) of cable with a resistance of \(0.7 \, \Omega/\text{km}\). Find the rate of energy loss if the power is transmitted at \(100 \, \text{kV}\).

\section*{Solution}

Given:
\begin{align*}
    P &= 104 \, \text{kW} = 104 \times 10^3 \, \text{W}, \\
    L &= 30 \, \text{km}, \\
    R_{\text{per km}} &= 0.7 \, \Omega/\text{km}, \\
    V &= 100 \, \text{kV} = 100 \times 10^3 \, \text{V}.
\end{align*}

The total resistance \(R\) of the cable is given by:
\[
R = R_{\text{per km}} \times L = 0.7 \, \Omega/\text{km} \times 30 \, \text{km} = 21 \, \Omega.
\]

The current \(I\) flowing through the cable can be calculated using the formula for power:
\[
P = VI \implies I = \frac{P}{V} = \frac{104 \times 10^3 \, \text{W}}{100 \times 10^3 \, \text{V}} = 1.04 \, \text{A}.
\]

The rate of energy loss due to the resistance in the cable is given by:
\[
P_{\text{loss}} = I^2 R = (1.04 \, \text{A})^2 \times 21 \, \Omega = 22.7136 \, \text{W}.
\]

Therefore, the rate of energy loss is approximately \(22.71 \, \text{W}\).

\end{document}
```

This LaTeX document includes the problem statement, the given data, and the solution with all necessary calculations. The equations are formatted using the `align*` environment for clarity, and all units and conversions are explicitly stated."
12.23,"To solve this problem, we need to use the formulas for power dissipation in resistors connected in series and parallel. Let's format the solution in LaTeX:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Three equal resistors, connected in series across a source of emf, together dissipate 10 W of power. What would be the power dissipated if the same resistors are connected in parallel across the same source of emf? [Indian Institute of Technology 1972]

\section*{Solution}

Let the resistance of each resistor be \( R \). When connected in series, the total resistance \( R_s \) is given by:
\[
R_s = R + R + R = 3R
\]

Let the emf of the source be \( V \). The power dissipated in the series connection is given by:
\[
P_s = \frac{V^2}{R_s} = \frac{V^2}{3R} = 10 \, \text{W}
\]

From this, we can express \( V^2 \) in terms of \( R \):
\[
V^2 = 30R
\]

Now, consider the resistors connected in parallel. The total resistance \( R_p \) for resistors in parallel is:
\[
\frac{1}{R_p} = \frac{1}{R} + \frac{1}{R} + \frac{1}{R} = \frac{3}{R}
\]
\[
R_p = \frac{R}{3}
\]

The power dissipated in the parallel connection is given by:
\[
P_p = \frac{V^2}{R_p} = \frac{V^2}{\frac{R}{3}} = 3 \cdot \frac{V^2}{R}
\]

Substituting the expression for \( V^2 \) from the series connection:
\[
P_p = 3 \cdot \frac{30R}{R} = 90 \, \text{W}
\]

Thus, the power dissipated when the resistors are connected in parallel is \(\boxed{90 \, \text{W}}\).

\end{document}
```

This LaTeX document provides a clear, step-by-step solution to the problem, using the appropriate physics formulas and calculations."
12.24,"To convert the given physics problem into LaTeX, we need to format the text properly, include the necessary equations, and ensure clarity. Here's how you can present it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}

\begin{document}

A heater is designed to operate with a power of $1000 \, \text{W}$ in a $100 \, \text{V}$ line. It is connected in combination with a resistance of $100 \, \Omega$ and a resistance $R$ to a $100 \, \text{V}$ mains as shown in Fig. 12.15. What should be the value of $R$ so that the heater operates with a power of $62.5 \, \text{W}$? [Indian Institute of Technology 1978]

\begin{figure}[h]
    \centering
    % Placeholder for the figure
    \fbox{\rule{0pt}{2in} \rule{0.9\linewidth}{0pt}}
    \caption{Circuit diagram for the heater and resistances.}
    \label{fig:heater_circuit}
\end{figure}

\section*{Solution}

Given:
\begin{align*}
    P_{\text{heater}} &= 1000 \, \text{W}, \\
    V_{\text{line}} &= 100 \, \text{V}, \\
    R_1 &= 100 \, \Omega, \\
    P_{\text{desired}} &= 62.5 \, \text{W}.
\end{align*}

The power consumed by the heater is given by:
\[
P = \frac{V^2}{R_{\text{total}}}
\]

For the heater to operate at $62.5 \, \text{W}$, we have:
\[
62.5 = \frac{100^2}{R_{\text{total}}}
\]

Solving for $R_{\text{total}}$:
\[
R_{\text{total}} = \frac{100^2}{62.5} = 160 \, \Omega
\]

The total resistance $R_{\text{total}}$ is the sum of the resistances in series:
\[
R_{\text{total}} = R_1 + R
\]

Substituting the known values:
\[
160 = 100 + R
\]

Solving for $R$:
\[
R = 160 - 100 = 60 \, \Omega
\]

Thus, the value of $R$ should be $60 \, \Omega$.

\end{document}
```

This LaTeX document includes the problem statement, a placeholder for the figure, and a detailed solution with the necessary equations. Adjust the figure environment as needed to include the actual diagram."
12.25,"To solve this problem, we need to set up equations based on the given conditions and solve for the number of wrongly connected cells. Here's the LaTeX code for the problem and its solution:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Twelve cells having the same emf are connected in series and are kept in a closed box. Some of the cells are wrongly connected. This battery is connected in series with an ammeter and two cells identical with others. The current is 3 A when the cells and the battery aid each other and is 2 A when the cells and the battery oppose each other. How many cells in the battery are wrongly connected? [Indian Institute of Technology 1976]

\section*{Solution}

Let the emf of each cell be \( E \) and the internal resistance of each cell be \( r \).

\begin{itemize}
    \item Let \( n \) be the number of cells wrongly connected.
    \item The effective emf when all cells aid each other is \( (12 - 2n)E + 2E \).
    \item The effective emf when the cells and the battery oppose each other is \( (12 - 2n)E - 2E \).
\end{itemize}

The total internal resistance of the battery is \( 14r \) (since there are 12 cells in the battery and 2 external cells).

Using Ohm's Law \( V = IR \), we have:

\begin{equation}
    \frac{(12 - 2n)E + 2E}{14r} = 3 \quad \text{(when aiding)}
\end{equation}

\begin{equation}
    \frac{(12 - 2n)E - 2E}{14r} = 2 \quad \text{(when opposing)}
\end{equation}

Solving these equations:

\begin{align*}
    (12 - 2n)E + 2E &= 42r \\
    (12 - 2n)E - 2E &= 28r
\end{align*}

Subtract the second equation from the first:

\begin{align*}
    [(12 - 2n)E + 2E] - [(12 - 2n)E - 2E] &= 42r - 28r \\
    4E &= 14r \\
    E &= \frac{7r}{2}
\end{align*}

Substitute \( E = \frac{7r}{2} \) into one of the original equations:

\begin{align*}
    (12 - 2n)\left(\frac{7r}{2}\right) + 2\left(\frac{7r}{2}\right) &= 42r \\
    (12 - 2n) \cdot \frac{7}{2} + 7 &= 42 \\
    42 - 7n + 7 &= 42 \\
    49 - 7n &= 42 \\
    7 &= 7n \\
    n &= 1
\end{align*}

Thus, the number of cells wrongly connected is \(\boxed{1}\).

\end{document}
```

This LaTeX document includes the problem statement and a detailed solution using equations to find the number of wrongly connected cells."
