Question_number,Questions
14.28,"To solve this problem, we need to determine the values of resistance \( R \) and capacitance \( C \) that, when placed in series with the given inductance \( L \), result in a resonant circuit with a specified resonant frequency and quality factor \( Q \).

Given:
- Inductance \( L = 1 \, \text{mH} = 1 \times 10^{-3} \, \text{H} \)
- Resistance of the inductor \( R_L = 5 \, \Omega \)
- Resonant frequency \( f_0 = 500 \, \text{kHz} = 500 \times 10^3 \, \text{Hz} \)
- Quality factor \( Q = 150 \)

The resonant frequency \( f_0 \) for an LC circuit is given by:
\[
f_0 = \frac{1}{2\pi \sqrt{LC}}
\]

The quality factor \( Q \) for a series RLC circuit is defined as:
\[
Q = \frac{1}{R} \sqrt{\frac{L}{C}}
\]

We need to find the total resistance \( R \) and the capacitance \( C \).

1. **Calculate the Capacitance \( C \):**

   Rearrange the resonant frequency formula to solve for \( C \):
   \[
   C = \frac{1}{(2\pi f_0)^2 L}
   \]

2. **Calculate the Total Resistance \( R \):**

   Rearrange the quality factor formula to solve for \( R \):
   \[
   R = \frac{1}{Q} \sqrt{\frac{L}{C}}
   \]

   However, since \( R \) is the total resistance in the circuit, it includes the resistance of the inductor \( R_L \). Therefore, the additional resistance \( R_{\text{add}} \) needed is:
   \[
   R_{\text{add}} = R - R_L
   \]

Now, let's write the LaTeX code for this solution:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem Solution}

Given:
\begin{align*}
    L &= 1 \, \text{mH} = 1 \times 10^{-3} \, \text{H}, \\
    R_L &= 5 \, \Omega, \\
    f_0 &= 500 \, \text{kHz} = 500 \times 10^3 \, \text{Hz}, \\
    Q &= 150.
\end{align*}

The resonant frequency \( f_0 \) is given by:
\[
f_0 = \frac{1}{2\pi \sqrt{LC}}
\]

The quality factor \( Q \) is given by:
\[
Q = \frac{1}{R} \sqrt{\frac{L}{C}}
\]

\subsection*{Calculate the Capacitance \( C \):}

Rearranging the resonant frequency formula:
\[
C = \frac{1}{(2\pi f_0)^2 L}
\]

\subsection*{Calculate the Total Resistance \( R \):}

Rearranging the quality factor formula:
\[
R = \frac{1}{Q} \sqrt{\frac{L}{C}}
\]

The additional resistance needed \( R_{\text{add}} \) is:
\[
R_{\text{add}} = R - R_L
\]

\end{document}
```

This LaTeX document provides a structured solution to the problem, including the necessary formulas and steps to find the required resistance and capacitance."
14.29,"To format the given physics problem into LaTeX, we need to clearly define the components of the parallel resonant circuit and calculate the resonant frequency and quality factor \( Q \). Here's how you can present it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Parallel Resonant Circuit Analysis}
\author{University of Manchester 1972}
\date{}
\maketitle

\section*{Problem Statement}

A parallel resonant circuit consists of a coil with inductance \( L = \SI{1}{\milli\henry} \) and resistance \( R = \SI{10}{\ohm} \) in parallel with a capacitance \( C = \SI{0.0005}{\micro\farad} \). Calculate the resonant frequency and the quality factor \( Q \) of the circuit.

\section*{Solution}

The resonant frequency \( f_0 \) of a parallel LC circuit is given by the formula:

\[
f_0 = \frac{1}{2\pi\sqrt{LC}}
\]

Substituting the given values:

\[
L = \SI{1}{\milli\henry} = \SI{1e-3}{\henry}, \quad C = \SI{0.0005}{\micro\farad} = \SI{0.5e-9}{\farad}
\]

\[
f_0 = \frac{1}{2\pi\sqrt{(1 \times 10^{-3})(0.5 \times 10^{-9})}}
\]

\[
f_0 = \frac{1}{2\pi\sqrt{0.5 \times 10^{-12}}}
\]

\[
f_0 = \frac{1}{2\pi \times 0.7071 \times 10^{-6}}
\]

\[
f_0 \approx \SI{225.08}{\kilo\hertz}
\]

The quality factor \( Q \) for a parallel resonant circuit is given by:

\[
Q = \frac{R}{\omega_0 L}
\]

where \( \omega_0 = 2\pi f_0 \).

\[
\omega_0 = 2\pi \times \SI{225.08e3}{\hertz}
\]

\[
Q = \frac{10}{2\pi \times 225.08 \times 10^3 \times 1 \times 10^{-3}}
\]

\[
Q \approx \frac{10}{1414.16}
\]

\[
Q \approx 7.07
\]

Thus, the resonant frequency is approximately \(\SI{225.08}{\kilo\hertz}\) and the quality factor \( Q \) is approximately \( 7.07 \).

\end{document}
```

This LaTeX document includes the problem statement, formulas used, substitutions, and calculations for the resonant frequency and quality factor of the circuit."
14.30,"To convert the given physics text into properly formatted LaTeX, we need to write the expression for the voltage on a capacitor, calculate the fractional error, and include the given values with their uncertainties. Here is the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

The voltage on a capacitor in a certain circuit is given by:

\begin{equation}
    V(t) = V_0 e^{-t/RC}
\end{equation}

We need to find the fractional error in the voltage at \( t = 50 \, \mu\text{s} \) if \( R = 50 \, \text{k}\Omega \pm 5\% \) and \( C = 0.01 \, \mu\text{F} \pm 10\% \).

The fractional error in \( V(t) \) can be determined using the formula for the propagation of uncertainty:

\begin{equation}
    \frac{\Delta V}{V} = \sqrt{\left(\frac{\Delta R}{R}\right)^2 + \left(\frac{\Delta C}{C}\right)^2}
\end{equation}

Given:
\begin{align*}
    R &= 50 \, \text{k}\Omega \quad \text{with} \quad \frac{\Delta R}{R} = 0.05, \\
    C &= 0.01 \, \mu\text{F} \quad \text{with} \quad \frac{\Delta C}{C} = 0.10.
\end{align*}

Substituting these values into the fractional error formula:

\begin{equation}
    \frac{\Delta V}{V} = \sqrt{(0.05)^2 + (0.10)^2} = \sqrt{0.0025 + 0.01} = \sqrt{0.0125} \approx 0.1118
\end{equation}

Thus, the fractional error in the voltage at \( t = 50 \, \mu\text{s} \) is approximately 11.18\%.

\end{document}
```

This LaTeX document includes the expression for the voltage on a capacitor, the formula for the fractional error, and the calculation using the given uncertainties."
14.31,"To convert the given physics problem into a properly formatted LaTeX document, we need to ensure that all symbols, equations, and formatting are correct. Here's how the LaTeX code would look:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{siunitx}

\begin{document}

\title{Physics Problem: Discharging a Capacitor through a Resistor}
\author{University of Manchester 1958}
\date{}
\maketitle

\section*{Problem Statement}

A condenser of \SI{10}{\micro\farad} capacitance is charged to \SI{3000}{\volt} and then discharged through a resistor of \SI{10000}{\ohm}. If the resistor has a temperature coefficient of \SI{0.004}{/\degreeCelsius} and a thermal capacity of \SI{0.9}{\calorie/\degreeCelsius}, find:
\begin{enumerate}
    \item[(a)] the time taken for the voltage on the condenser to fall to $1/e$ of its initial value;
    \item[(b)] the percentage error which would have been introduced if thermal effects had been ignored.
\end{enumerate}

\section*{Solution}

\subsection*{(a) Time Constant Calculation}

The time constant $\tau$ for an RC circuit is given by:
\[
\tau = R \cdot C
\]
where $R = \SI{10000}{\ohm}$ and $C = \SI{10}{\micro\farad} = \SI{10e-6}{\farad}$.

\[
\tau = \SI{10000}{\ohm} \times \SI{10e-6}{\farad} = \SI{0.1}{\second}
\]

The voltage $V(t)$ across the capacitor as a function of time is given by:
\[
V(t) = V_0 e^{-t/\tau}
\]
where $V_0 = \SI{3000}{\volt}$.

To find the time $t$ when the voltage falls to $1/e$ of its initial value:
\[
V(t) = \frac{V_0}{e} \Rightarrow e^{-t/\tau} = \frac{1}{e}
\]
\[
t = \tau = \SI{0.1}{\second}
\]

\subsection*{(b) Percentage Error Due to Ignoring Thermal Effects}

The resistance $R$ changes with temperature, which affects the time constant. The change in resistance $\Delta R$ due to a temperature change $\Delta T$ is given by:
\[
\Delta R = R \cdot \alpha \cdot \Delta T
\]
where $\alpha = \SI{0.004}{/\degreeCelsius}$.

The energy dissipated in the resistor is:
\[
E = \frac{1}{2} C V_0^2 = \frac{1}{2} \times \SI{10e-6}{\farad} \times (\SI{3000}{\volt})^2 = \SI{45}{\joule}
\]

Converting energy to calories (since \SI{1}{\joule} = \SI{0.239}{\calorie}):
\[
E = \SI{45}{\joule} \times \SI{0.239}{\calorie/\joule} = \SI{10.755}{\calorie}
\]

The temperature rise $\Delta T$ is:
\[
\Delta T = \frac{E}{C_{\text{thermal}}} = \frac{\SI{10.755}{\calorie}}{\SI{0.9}{\calorie/\degreeCelsius}} \approx \SI{11.95}{\degreeCelsius}
\]

The change in resistance $\Delta R$ is:
\[
\Delta R = \SI{10000}{\ohm} \times \SI{0.004}{/\degreeCelsius} \times \SI{11.95}{\degreeCelsius} \approx \SI{478}{\ohm}
\]

The new resistance $R'$ is:
\[
R' = R + \Delta R = \SI{10000}{\ohm} + \SI{478}{\ohm} = \SI{10478}{\ohm}
\]

The new time constant $\tau'$ is:
\[
\tau' = R' \cdot C = \SI{10478}{\ohm} \times \SI{10e-6}{\farad} \approx \SI{0"
14.32,"To show that the fractional half-width of the resonance curve of an RLC circuit is given by \(\frac{\Delta \omega}{\omega} = \frac{\sqrt{3}}{Q}\), where \(Q\) is the quality factor given by \(Q = \frac{\omega L}{R}\), we start by considering the resonance characteristics of an RLC circuit.

The quality factor \(Q\) is defined as:

\[
Q = \frac{\omega_0 L}{R}
\]

where \(\omega_0\) is the resonant angular frequency, \(L\) is the inductance, and \(R\) is the resistance.

The bandwidth \(\Delta \omega\) of the resonance curve is related to the quality factor by:

\[
\Delta \omega = \frac{\omega_0}{Q}
\]

The fractional half-width is given by:

\[
\frac{\Delta \omega}{\omega_0} = \frac{1}{Q}
\]

To show that \(\frac{\Delta \omega}{\omega} = \frac{\sqrt{3}}{Q}\), we need to consider the specific conditions under which this relation holds, typically involving the analysis of the circuit's response at frequencies around \(\omega_0\).

For a more detailed derivation, one would analyze the impedance of the RLC circuit and its frequency response. However, the given result suggests a specific scenario or approximation, such as a particular definition of the half-width at a certain power level (e.g., \(-3 \, \text{dB}\) point).

### Maxwell’s Equations, Electromagnetic Waves, Poynting Vector

Maxwell's equations describe the fundamentals of electromagnetism and are given by:

1. **Gauss's Law for Electricity:**
   \[
   \nabla \cdot \mathbf{E} = \frac{\rho}{\varepsilon_0}
   \]

2. **Gauss's Law for Magnetism:**
   \[
   \nabla \cdot \mathbf{B} = 0
   \]

3. **Faraday's Law of Induction:**
   \[
   \nabla \times \mathbf{E} = -\frac{\partial \mathbf{B}}{\partial t}
   \]

4. **Ampère-Maxwell Law:**
   \[
   \nabla \times \mathbf{B} = \mu_0 \mathbf{J} + \mu_0 \varepsilon_0 \frac{\partial \mathbf{E}}{\partial t}
   \]

Electromagnetic waves are solutions to these equations in free space, leading to wave equations for electric and magnetic fields.

The Poynting vector \(\mathbf{S}\) represents the power per unit area carried by an electromagnetic wave and is given by:

\[
\mathbf{S} = \mathbf{E} \times \mathbf{H}
\]

where \(\mathbf{E}\) is the electric field and \(\mathbf{H}\) is the magnetic field intensity.

These concepts form the foundation for understanding electromagnetic wave propagation, energy transfer, and resonance phenomena in circuits."
14.33,"To convert the given physics text into properly formatted LaTeX, we need to ensure that the equation is correctly represented and the problem statement is clear. Here is the LaTeX code for the problem:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\section*{Problem}

A plane electromagnetic wave is given by the electric field:
\[
E = 100 \cos(6 \times 10^8 t + 4x) \, \text{V/m}
\]
propagates in a medium. What is the dielectric constant of the medium? [Indian Administrative Services]

\section*{Solution}

To find the dielectric constant of the medium, we start by identifying the wave number \( k \) and the angular frequency \( \omega \) from the given wave equation:

\[
E = E_0 \cos(\omega t + kx)
\]

Comparing with the given equation:
\[
E = 100 \cos(6 \times 10^8 t + 4x) \, \text{V/m}
\]

we find:
\[
\omega = 6 \times 10^8 \, \text{rad/s}, \quad k = 4 \, \text{m}^{-1}
\]

The wave number \( k \) is related to the wavelength \( \lambda \) by:
\[
k = \frac{2\pi}{\lambda}
\]

The speed of the wave \( v \) in the medium is given by:
\[
v = \frac{\omega}{k} = \frac{6 \times 10^8}{4} = 1.5 \times 10^8 \, \text{m/s}
\]

The speed of light in a medium is related to the speed of light in vacuum \( c \) and the refractive index \( n \) by:
\[
v = \frac{c}{n}
\]

where \( c = 3 \times 10^8 \, \text{m/s} \). Thus:
\[
n = \frac{c}{v} = \frac{3 \times 10^8}{1.5 \times 10^8} = 2
\]

The refractive index \( n \) is related to the dielectric constant \( \varepsilon_r \) by:
\[
n = \sqrt{\varepsilon_r}
\]

Thus, the dielectric constant \( \varepsilon_r \) is:
\[
\varepsilon_r = n^2 = 2^2 = 4
\]

Therefore, the dielectric constant of the medium is \( \varepsilon_r = 4 \).

\end{document}
```

This LaTeX code provides a clear and structured representation of the problem and its solution, including all necessary equations and calculations."
14.34,"To properly format the given physics problem in LaTeX, we need to ensure that all mathematical symbols and expressions are correctly represented. Here is the LaTeX code for the problem:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

An infinite wire with charge density $\lambda$ and current $I$ is at rest in the Lorentz frame $S$. Show that the speed of reference frame $S'$ where the electric field is zero, i.e., the frame in which one observes a pure magnetic field, is given by 

\begin{equation}
v = \frac{\lambda c^2}{I}.
\end{equation}

\end{document}
```

This LaTeX code uses the `amsmath` package for better handling of mathematical expressions. The problem statement is formatted as regular text, and the equation is displayed using the `equation` environment for proper alignment and numbering."
14.35,"To properly format the given physics text into LaTeX, you can use the following code:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

Show that for a magnetic field \(\mathbf{B}\), the wave equation has the form:

\begin{equation}
\nabla^2 \mathbf{B} = \mu_0 \varepsilon_0 \frac{\partial^2 \mathbf{B}}{\partial t^2}
\end{equation}

\end{document}
```

This LaTeX code uses the `amsmath` package for enhanced mathematical typesetting. The magnetic field \(\mathbf{B}\) is represented in bold to indicate it is a vector field. The Laplacian operator \(\nabla^2\) and the partial derivative \(\frac{\partial^2 \mathbf{B}}{\partial t^2}\) are formatted correctly, and \(\mu_0\) and \(\varepsilon_0\) are used for the magnetic permeability and electric permittivity of free space, respectively."
14.36,"To demonstrate the given expression using Maxwell's equations, we can start by considering the relevant Maxwell's equations and manipulate them to arrive at the desired result. Here's how you can format this in LaTeX:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

To show that 
\[
\nabla \cdot \left( \mathbf{j} + \frac{1}{\varepsilon_0} \frac{\partial \mathbf{E}}{\partial t} \right) = 0,
\]
we begin with Maxwell's equations. The relevant Maxwell's equations are:

1. Gauss's law for electricity:
   \[
   \nabla \cdot \mathbf{E} = \frac{\rho}{\varepsilon_0}
   \]

2. Ampère-Maxwell law:
   \[
   \nabla \times \mathbf{B} = \mu_0 \mathbf{j} + \mu_0 \varepsilon_0 \frac{\partial \mathbf{E}}{\partial t}
   \]

Taking the divergence of both sides of the Ampère-Maxwell law, we have:
\[
\nabla \cdot (\nabla \times \mathbf{B}) = \nabla \cdot \left( \mu_0 \mathbf{j} + \mu_0 \varepsilon_0 \frac{\partial \mathbf{E}}{\partial t} \right)
\]

Since the divergence of a curl is always zero, the left-hand side becomes:
\[
0 = \nabla \cdot \left( \mu_0 \mathbf{j} + \mu_0 \varepsilon_0 \frac{\partial \mathbf{E}}{\partial t} \right)
\]

Simplifying the right-hand side, we get:
\[
0 = \mu_0 \nabla \cdot \mathbf{j} + \mu_0 \varepsilon_0 \nabla \cdot \frac{\partial \mathbf{E}}{\partial t}
\]

Using the continuity equation, which states:
\[
\nabla \cdot \mathbf{j} = -\frac{\partial \rho}{\partial t}
\]

and substituting Gauss's law:
\[
\frac{\partial \rho}{\partial t} = \varepsilon_0 \frac{\partial}{\partial t} (\nabla \cdot \mathbf{E})
\]

Thus, the continuity equation becomes:
\[
\nabla \cdot \mathbf{j} = -\varepsilon_0 \frac{\partial}{\partial t} (\nabla \cdot \mathbf{E})
\]

Substituting back, we have:
\[
0 = \mu_0 \left( -\varepsilon_0 \frac{\partial}{\partial t} (\nabla \cdot \mathbf{E}) \right) + \mu_0 \varepsilon_0 \nabla \cdot \frac{\partial \mathbf{E}}{\partial t}
\]

This simplifies to:
\[
0 = \mu_0 \varepsilon_0 \left( -\frac{\partial}{\partial t} (\nabla \cdot \mathbf{E}) + \nabla \cdot \frac{\partial \mathbf{E}}{\partial t} \right)
\]

Since both terms cancel each other out, we conclude:
\[
\nabla \cdot \left( \mathbf{j} + \frac{1}{\varepsilon_0} \frac{\partial \mathbf{E}}{\partial t} \right) = 0
\]

This completes the proof.

\end{document}
```

This LaTeX code provides a structured derivation using Maxwell's equations to arrive at the desired expression."
14.37,"To properly format the given physics text into LaTeX, we need to write the wave equation and the derivation clearly. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

The free-space wave equation for a medium without absorption is given by:

\begin{equation}
\nabla^2 \mathbf{E} - \mu_0 \varepsilon_0 \frac{\partial^2 \mathbf{E}}{\partial t^2} = 0
\end{equation}

To show that this equation predicts that electromagnetic waves are propagated with the velocity of light, we start by considering the form of a plane wave solution:

\begin{equation}
\mathbf{E}(\mathbf{r}, t) = \mathbf{E}_0 e^{i(\mathbf{k} \cdot \mathbf{r} - \omega t)}
\end{equation}

Substituting this into the wave equation, we have:

\begin{equation}
\nabla^2 \mathbf{E} = -k^2 \mathbf{E}
\end{equation}

and

\begin{equation}
\frac{\partial^2 \mathbf{E}}{\partial t^2} = -\omega^2 \mathbf{E}
\end{equation}

Substituting these into the wave equation gives:

\begin{equation}
-k^2 \mathbf{E} + \mu_0 \varepsilon_0 \omega^2 \mathbf{E} = 0
\end{equation}

This simplifies to:

\begin{equation}
k^2 = \mu_0 \varepsilon_0 \omega^2
\end{equation}

The relationship between the wave vector \( \mathbf{k} \) and the angular frequency \( \omega \) for a wave traveling with speed \( c \) is given by:

\begin{equation}
k = \frac{\omega}{c}
\end{equation}

Substituting this into the equation \( k^2 = \mu_0 \varepsilon_0 \omega^2 \), we get:

\begin{equation}
\left(\frac{\omega}{c}\right)^2 = \mu_0 \varepsilon_0 \omega^2
\end{equation}

Simplifying, we find:

\begin{equation}
\frac{1}{c^2} = \mu_0 \varepsilon_0
\end{equation}

Thus, the speed of light \( c \) is given by:

\begin{equation}
c = \frac{1}{\sqrt{\mu_0 \varepsilon_0}}
\end{equation}

This confirms that the wave equation predicts that electromagnetic waves propagate with the speed of light.

\end{document}
```

This LaTeX code includes the necessary equations and derivations to show that the wave equation predicts the speed of light in free space."
14.38,"To format the given physics problem into LaTeX, we need to properly structure the equations and variables. Here's the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{siunitx}

\begin{document}

An electromagnetic wave of wavelength \(\lambda = \SI{530}{\nano\meter}\) is incident onto a sheet of aluminium with resistivity \(\rho = 26.5 \times 10^{-9} \, \Omega \cdot \text{m}\). Estimate the depth that the wave penetrates into the aluminium. The expression for the skin depth, \(\delta\), is given by

\[
\delta = \sqrt{\frac{2}{\mu_0 \sigma \omega}}
\]

where:
\begin{itemize}
    \item \(\mu_0\) is the permeability of free space,
    \item \(\sigma\) is the conductivity of the material, and
    \item \(\omega\) is the angular frequency of the wave.
\end{itemize}

To find the conductivity \(\sigma\), use the relation:
\[
\sigma = \frac{1}{\rho}
\]

The angular frequency \(\omega\) is related to the wavelength \(\lambda\) by:
\[
\omega = \frac{2\pi c}{\lambda}
\]

where \(c\) is the speed of light in vacuum.

Substituting these into the expression for \(\delta\), we can estimate the skin depth.

\end{document}
```

This code will format the problem statement and the relevant equations properly in LaTeX, ensuring that all symbols and units are correctly displayed."
14.39,"To convert the given physics text into properly formatted LaTeX, we will structure the problem and solution using appropriate LaTeX commands and environments. Here's how you can present it:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Consider an electromagnetic wave with its electric field ($\mathbf{E}$-field) in the $y$-direction. Apply the relation 
\[
\frac{\partial E_y}{\partial x} = -\frac{\partial B_z}{\partial t}
\]
to the harmonic wave $E = E_0 \cos(kx - \omega t)$, $B = B_0 \cos(kx - \omega t)$ to show that $E_0 = cB_0$.

\section*{Solution}

Given the electric field $E = E_0 \cos(kx - \omega t)$ and the magnetic field $B = B_0 \cos(kx - \omega t)$, we need to apply the relation:
\[
\frac{\partial E_y}{\partial x} = -\frac{\partial B_z}{\partial t}
\]

First, calculate the partial derivative of $E_y$ with respect to $x$:
\[
\frac{\partial E_y}{\partial x} = \frac{\partial}{\partial x} \left( E_0 \cos(kx - \omega t) \right) = -E_0 k \sin(kx - \omega t)
\]

Next, calculate the partial derivative of $B_z$ with respect to $t$:
\[
\frac{\partial B_z}{\partial t} = \frac{\partial}{\partial t} \left( B_0 \cos(kx - \omega t) \right) = B_0 \omega \sin(kx - \omega t)
\]

Substitute these expressions into the given relation:
\[
-E_0 k \sin(kx - \omega t) = -B_0 \omega \sin(kx - \omega t)
\]

Since $\sin(kx - \omega t)$ is common and non-zero, we can cancel it from both sides:
\[
-E_0 k = -B_0 \omega
\]

Simplifying, we get:
\[
E_0 k = B_0 \omega
\]

Using the relation between wave number $k$, angular frequency $\omega$, and the speed of light $c$, where $k = \frac{\omega}{c}$, we substitute:
\[
E_0 \frac{\omega}{c} = B_0 \omega
\]

Cancel $\omega$ from both sides:
\[
E_0 \frac{1}{c} = B_0
\]

Thus, we find:
\[
E_0 = c B_0
\]

This shows that $E_0 = c B_0$, as required.

\end{document}
```

This LaTeX code will produce a well-formatted document with the problem statement and a step-by-step solution demonstrating the relationship \( E_0 = cB_0 \)."
14.40,"To derive the wave equation in a conducting medium using Maxwell's equations, we start by considering the following Maxwell's equations in differential form:

1. Gauss's Law for Electricity:
   \[
   \nabla \cdot \mathbf{E} = \frac{\rho}{\varepsilon}
   \]

2. Gauss's Law for Magnetism:
   \[
   \nabla \cdot \mathbf{B} = 0
   \]

3. Faraday's Law of Induction:
   \[
   \nabla \times \mathbf{E} = -\frac{\partial \mathbf{B}}{\partial t}
   \]

4. Ampère-Maxwell Law (with conduction current):
   \[
   \nabla \times \mathbf{B} = \mu \mathbf{J} + \mu \varepsilon \frac{\partial \mathbf{E}}{\partial t}
   \]

In a conducting medium, the current density \(\mathbf{J}\) is given by Ohm's Law:
\[
\mathbf{J} = \sigma \mathbf{E}
\]

Substituting this into the Ampère-Maxwell Law, we have:
\[
\nabla \times \mathbf{B} = \mu \sigma \mathbf{E} + \mu \varepsilon \frac{\partial \mathbf{E}}{\partial t}
\]

Taking the curl of Faraday's Law:
\[
\nabla \times (\nabla \times \mathbf{E}) = -\frac{\partial}{\partial t} (\nabla \times \mathbf{B})
\]

Using the vector identity \(\nabla \times (\nabla \times \mathbf{E}) = \nabla (\nabla \cdot \mathbf{E}) - \nabla^2 \mathbf{E}\) and assuming \(\nabla \cdot \mathbf{E} = 0\) for simplicity (or in the absence of free charge), we have:
\[
-\nabla^2 \mathbf{E} = -\frac{\partial}{\partial t} (\mu \sigma \mathbf{E} + \mu \varepsilon \frac{\partial \mathbf{E}}{\partial t})
\]

Simplifying, we obtain the wave equation for the electric field \(\mathbf{E}\):
\[
\nabla^2 \mathbf{E} = \mu \sigma \frac{\partial \mathbf{E}}{\partial t} + \mu \varepsilon \frac{\partial^2 \mathbf{E}}{\partial t^2}
\]

Similarly, for the magnetic field \(\mathbf{B}\), using the same procedure, we derive:
\[
\nabla^2 \mathbf{B} = \mu \sigma \frac{\partial \mathbf{B}}{\partial t} + \mu \varepsilon \frac{\partial^2 \mathbf{B}}{\partial t^2}
\]

Thus, in a conducting medium, the wave equations for the electric and magnetic fields are given by the above expressions."
14.41,"To convert the given physics problem into properly formatted LaTeX, we will structure the text with equations and ensure clarity in the presentation. Here is the LaTeX code:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}

\begin{document}

Let $l$ be the length of the coaxial cylindrical capacitor, $a$ the radius of the central wire, and $b$ the radius of the tube. The conductors are connected to a battery of $V$ volts and a current $I$ is passed. Calculate:

\begin{enumerate}
    \item[(a)] the capacitance per unit length of the cable,
    \item[(b)] the inductance per unit length.
\end{enumerate}

\section*{Solution}

\subsection*{(a) Capacitance per Unit Length}

The capacitance per unit length $C'$ of a coaxial cable is given by the formula:
\[
C' = \frac{2\pi \varepsilon}{\ln\left(\frac{b}{a}\right)}
\]
where $\varepsilon$ is the permittivity of the medium between the conductors.

\subsection*{(b) Inductance per Unit Length}

The inductance per unit length $L'$ of a coaxial cable is given by the formula:
\[
L' = \frac{\mu}{2\pi} \ln\left(\frac{b}{a}\right)
\]
where $\mu$ is the permeability of the medium between the conductors.

\end{document}
```

This LaTeX document includes the necessary equations to calculate the capacitance and inductance per unit length for a coaxial cylindrical capacitor. The formulas are presented clearly, using standard symbols for permittivity ($\varepsilon$) and permeability ($\mu$)."
14.42,"To format the given physics problem in LaTeX, we need to clearly define the problem statement and the calculations involved. Here's how you can structure it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{physics}

\begin{document}

\section*{Problem Statement}

Consider a coaxial cable with radius $a$ for the central wire and radius $b$ for the tube. The cable is connected to a resistance $R$ and a battery of emf $\xi$. Calculate the following for the region $a < r < b$:

\begin{enumerate}
    \item The electric field $E$.
    \item The magnetic field $B$.
    \item The Poynting vector $S$.
\end{enumerate}

\section*{Solution}

\subsection*{(a) Electric Field $E$}

The electric field $E$ in the region $a < r < b$ can be calculated using Gauss's law. Assuming a uniform charge distribution along the central wire, we have:

\[
E(r) = \frac{\lambda}{2\pi \varepsilon_0 r}
\]

where $\lambda$ is the linear charge density on the central wire.

\subsection*{(b) Magnetic Field $B$}

The magnetic field $B$ in the region $a < r < b$ can be determined using Ampère's law. For a current $I$ flowing through the central wire, the magnetic field is given by:

\[
B(r) = \frac{\mu_0 I}{2\pi r}
\]

where $\mu_0$ is the permeability of free space.

\subsection*{(c) Poynting Vector $S$}

The Poynting vector $S$ represents the power per unit area carried by the electromagnetic field. It is given by:

\[
\vec{S} = \frac{1}{\mu_0} \vec{E} \times \vec{B}
\]

Substituting the expressions for $E$ and $B$, we find:

\[
S(r) = \frac{1}{\mu_0} \left( \frac{\lambda}{2\pi \varepsilon_0 r} \right) \left( \frac{\mu_0 I}{2\pi r} \right) = \frac{\lambda I}{(2\pi r)^2 \varepsilon_0}
\]

\end{document}
```

This LaTeX code will format the problem and its solution neatly, using appropriate mathematical symbols and equations. Make sure to adjust the expressions for $E$, $B$, and $S$ based on the specific details of your problem if needed."
14.43,"To convert the given physics text into properly formatted LaTeX, we need to write the expressions for magnetic energy density in a clear and structured manner. Here's how you can do it:

```latex
\documentclass{article}
\usepackage{amsmath}
\begin{document}

The general expression for magnetic energy density is given by:

\begin{equation}
    u_B = \frac{1}{2} \mathbf{B} \cdot \mathbf{H}
\end{equation}

In a vacuum, the relationship between the magnetic field $\mathbf{B}$ and the magnetic field intensity $\mathbf{H}$ is given by:

\begin{equation}
    \mathbf{B} = \mu_0 \mathbf{H}
\end{equation}

Substituting this into the expression for magnetic energy density, we have:

\begin{align*}
    u_B &= \frac{1}{2} \mathbf{B} \cdot \mathbf{H} \\
        &= \frac{1}{2} \mathbf{B} \cdot \left(\frac{\mathbf{B}}{\mu_0}\right) \\
        &= \frac{1}{2} \frac{\mathbf{B} \cdot \mathbf{B}}{\mu_0} \\
        &= \frac{B^2}{2\mu_0}
\end{align*}

Thus, in a vacuum, the expression for magnetic energy density reduces to:

\begin{equation}
    u_B = \frac{B^2}{2\mu_0}
\end{equation}

\end{document}
```

This LaTeX code includes the necessary equations and logical steps to show how the expression for magnetic energy density is reduced in a vacuum. The use of `align*` helps in aligning the steps of the derivation neatly."
